timestamp,station_id,lat,lon,wave_height_m,period_s,temp_c,wind_speed_mps,pressure_hpa,runup_m,risk_level,is_cyclone_event,cyclone_intensity
2023-07-25T14:00:00Z,BUOY-KOC-01,9.97,76.25,2.62,8.1,28.1,10.21,1002.9,0.9298,SAFE,0,0.0
2023-07-25T15:00:00Z,BUOY-PUR-01,19.8,85.9,2.29,8.9,28.8,6.87,998.6,0.9551,SAFE,0,0.0
2023-07-25T16:00:00Z,BUOY-DIG-01,21.65,87.55,1.95,9.3,28.5,9.73,1002.5,0.921,SAFE,0,0.0
2023-07-25T17:00:00Z,BUOY-GUJ-01,21.6,69.6,2.35,8.9,28.2,7.87,1009.9,0.9676,SAFE,0,0.0
2023-07-25T18:00:00Z,BUOY-TUT-01,8.8,78.2,1.92,9.3,28.0,6.73,996.8,0.9139,SAFE,0,0.0
2023-07-25T19:00:00Z,BUOY-DVK-01,20.4,72.8,2.08,9.7,28.6,7.47,996.6,0.9921,SAFE,0,0.0
2023-07-25T20:00:00Z,BUOY-VZG-01,17.72,83.4,2.21,9.0,28.4,7.19,999.8,0.9489,SAFE,0,0.0
2023-07-25T21:00:00Z,BUOY-CHN-01,13.1,80.35,2.8,9.3,28.2,6.59,997.6,1.1036,SAFE,0,0.0
2023-07-25T22:00:00Z,BUOY-MUM-01,19.4,72.2,2.69,9.7,28.6,10.18,993.7,1.1283,SAFE,0,0.0
2023-07-25T23:00:00Z,BUOY-GOA-01,15.3,73.8,2.31,8.7,29.0,6.3,1005.0,0.9378,SAFE,0,0.0
2023-07-26T00:00:00Z,BUOY-KOC-01,9.97,76.25,2.62,8.3,28.6,9.56,1000.5,0.9528,SAFE,0,0.0
2023-07-26T01:00:00Z,BUOY-PUR-01,19.8,85.9,2.28,8.7,29.2,5.83,1000.4,0.9316,SAFE,0,0.0
2023-07-26T02:00:00Z,BUOY-DIG-01,21.65,87.55,1.83,9.0,28.8,9.54,998.8,0.8634,SAFE,0,0.0
2023-07-26T03:00:00Z,BUOY-GUJ-01,21.6,69.6,2.0,9.3,28.6,8.3,1011.3,0.9327,SAFE,0,0.0
2023-07-26T04:00:00Z,BUOY-TUT-01,8.8,78.2,1.81,9.3,28.7,6.84,1000.3,0.8873,SAFE,0,0.0
2023-07-26T05:00:00Z,BUOY-DVK-01,20.4,72.8,1.96,9.4,28.6,8.12,995.7,0.9333,SAFE,0,0.0
2023-07-26T06:00:00Z,BUOY-VZG-01,17.72,83.4,2.03,8.9,28.4,8.89,996.3,0.8993,SAFE,0,0.0
2023-07-26T07:00:00Z,BUOY-CHN-01,13.1,80.35,2.61,9.1,28.5,7.68,997.9,1.0426,SAFE,0,0.0
2023-07-26T08:00:00Z,BUOY-MUM-01,19.4,72.2,2.6,9.8,28.3,10.56,993.2,1.1207,SAFE,0,0.0
2023-07-26T09:00:00Z,BUOY-GOA-01,15.3,73.8,2.28,8.7,28.7,8.43,1004.1,0.9316,SAFE,0,0.0
2023-07-26T10:00:00Z,BUOY-KOC-01,9.97,76.25,2.66,8.7,28.6,9.31,999.3,1.0063,SAFE,0,0.0
2023-07-26T11:00:00Z,BUOY-PUR-01,19.8,85.9,2.42,8.5,28.8,6.42,995.2,0.9378,SAFE,0,0.0
2023-07-26T12:00:00Z,BUOY-DIG-01,21.65,87.55,1.79,8.8,28.7,9.22,1004.6,0.835,SAFE,0,0.0
2023-07-26T13:00:00Z,BUOY-GUJ-01,21.6,69.6,1.99,8.8,28.4,8.89,1008.1,0.8804,SAFE,0,0.0
2023-07-26T14:00:00Z,BUOY-TUT-01,8.8,78.2,1.95,9.7,28.4,5.49,998.4,0.9606,SAFE,0,0.0
2023-07-26T15:00:00Z,BUOY-DVK-01,20.4,72.8,2.06,9.6,28.4,8.46,997.6,0.9772,SAFE,0,0.0
2023-07-26T16:00:00Z,BUOY-VZG-01,17.72,83.4,2.28,8.7,28.3,8.68,993.0,0.9316,SAFE,0,0.0
2023-07-26T17:00:00Z,BUOY-CHN-01,13.1,80.35,2.28,9.5,28.3,7.48,1001.5,1.0173,SAFE,0,0.0
2023-07-26T18:00:00Z,BUOY-MUM-01,19.4,72.2,2.38,9.8,28.4,10.44,995.6,1.0722,SAFE,0,0.0
2023-07-26T19:00:00Z,BUOY-GOA-01,15.3,73.8,2.31,9.2,28.5,8.49,1002.9,0.9916,SAFE,0,0.0
2023-07-26T20:00:00Z,BUOY-KOC-01,9.97,76.25,2.61,8.4,28.0,9.56,1000.0,0.9624,SAFE,0,0.0
2023-07-26T21:00:00Z,BUOY-PUR-01,19.8,85.9,2.32,8.8,28.5,7.27,995.0,0.9506,SAFE,0,0.0
2023-07-26T22:00:00Z,BUOY-DIG-01,21.65,87.55,1.78,8.7,29.1,9.23,1003.2,0.8232,SAFE,0,0.0
2023-07-26T23:00:00Z,BUOY-GUJ-01,21.6,69.6,1.87,8.8,28.4,8.36,1005.5,0.8534,SAFE,0,0.0
2023-07-27T00:00:00Z,BUOY-TUT-01,8.8,78.2,1.96,9.3,28.4,7.32,994.9,0.9234,SAFE,0,0.0
2023-07-27T01:00:00Z,BUOY-DVK-01,20.4,72.8,2.02,9.5,28.8,8.4,998.1,0.9576,SAFE,0,0.0
2023-07-27T02:00:00Z,BUOY-VZG-01,17.72,83.4,2.37,8.5,28.4,9.47,995.3,0.928,SAFE,0,0.0
2023-07-27T03:00:00Z,BUOY-CHN-01,13.1,80.35,2.46,9.8,28.5,7.57,996.1,1.0901,SAFE,0,0.0
2023-07-27T04:00:00Z,BUOY-MUM-01,19.4,72.2,2.58,9.6,28.6,10.79,994.9,1.0936,SAFE,0,0.0
2023-07-27T05:00:00Z,BUOY-GOA-01,15.3,73.8,2.6,9.3,28.5,8.01,1003.0,1.0635,SAFE,0,0.0
2023-07-27T06:00:00Z,BUOY-KOC-01,9.97,76.25,2.28,8.5,28.4,10.3,1000.5,0.9102,SAFE,0,0.0
2023-07-27T07:00:00Z,BUOY-PUR-01,19.8,85.9,2.52,9.0,28.6,6.72,993.3,1.0132,SAFE,0,0.0
2023-07-27T08:00:00Z,BUOY-DIG-01,21.65,87.55,1.87,8.7,29.0,8.82,998.6,0.8437,SAFE,0,0.0
2023-07-27T09:00:00Z,BUOY-GUJ-01,21.6,69.6,2.07,8.9,28.2,6.75,1004.9,0.9081,SAFE,0,0.0
2023-07-27T10:00:00Z,BUOY-TUT-01,8.8,78.2,2.06,9.2,28.4,7.44,996.9,0.9364,SAFE,0,0.0
2023-07-27T11:00:00Z,BUOY-DVK-01,20.4,72.8,2.26,9.1,28.6,8.81,1001.8,0.9702,SAFE,0,0.0
2023-07-27T12:00:00Z,BUOY-VZG-01,17.72,83.4,2.24,8.7,28.4,9.85,998.1,0.9234,SAFE,0,0.0
2023-07-27T13:00:00Z,BUOY-CHN-01,13.1,80.35,2.4,9.7,28.0,8.13,995.6,1.0657,SAFE,0,0.0
2023-07-27T14:00:00Z,BUOY-MUM-01,19.4,72.2,2.4,9.5,28.0,10.99,991.3,1.0437,SAFE,0,0.0
2023-07-27T15:00:00Z,BUOY-GOA-01,15.3,73.8,2.45,9.5,28.5,8.53,995.9,1.0546,SAFE,0,0.0
2023-07-27T16:00:00Z,BUOY-KOC-01,9.97,76.25,2.4,8.4,28.3,10.58,1004.2,0.9229,SAFE,0,0.0
2023-07-27T17:00:00Z,BUOY-PUR-01,19.8,85.9,2.49,9.1,28.4,7.33,995.0,1.0184,SAFE,0,0.0
2023-07-27T18:00:00Z,BUOY-DIG-01,21.65,87.55,2.04,8.5,28.8,8.31,1006.9,0.861,SAFE,0,0.0
2023-07-27T19:00:00Z,BUOY-GUJ-01,21.6,69.6,2.43,8.5,28.3,7.3,1002.4,0.9397,SAFE,0,0.0
2023-07-27T20:00:00Z,BUOY-TUT-01,8.8,78.2,2.16,9.3,28.0,8.2,995.6,0.9693,SAFE,0,0.0
2023-07-27T21:00:00Z,BUOY-DVK-01,20.4,72.8,2.18,9.0,28.7,7.95,999.9,0.9424,SAFE,0,0.0
2023-07-27T22:00:00Z,BUOY-VZG-01,17.72,83.4,2.41,8.7,28.5,11.03,997.6,0.9578,SAFE,0,0.0
2023-07-27T23:00:00Z,BUOY-CHN-01,13.1,80.35,2.35,9.4,28.4,7.53,1002.2,1.0219,SAFE,0,0.0
2023-07-28T00:00:00Z,BUOY-MUM-01,19.4,72.2,2.41,9.9,28.4,11.42,990.0,1.09,SAFE,0,0.0
2023-07-28T01:00:00Z,BUOY-GOA-01,15.3,73.8,2.48,9.4,28.5,9.23,999.2,1.0498,SAFE,0,0.0
2023-07-28T02:00:00Z,BUOY-KOC-01,9.97,76.25,2.42,8.4,28.4,11.87,1006.3,0.9267,SAFE,0,0.0
2023-07-28T03:00:00Z,BUOY-PUR-01,19.8,85.9,2.42,9.1,28.2,7.43,999.9,1.004,SAFE,0,0.0
2023-07-28T04:00:00Z,BUOY-DIG-01,21.65,87.55,2.14,8.4,29.4,7.74,999.5,0.8715,SAFE,0,0.0
2023-07-28T05:00:00Z,BUOY-GUJ-01,21.6,69.6,2.48,8.8,28.5,7.46,1003.0,0.9828,SAFE,0,0.0
2023-07-28T06:00:00Z,BUOY-TUT-01,8.8,78.2,1.98,8.9,28.5,8.93,991.9,0.8881,SAFE,0,0.0
2023-07-28T07:00:00Z,BUOY-DVK-01,20.4,72.8,2.07,8.8,28.5,7.75,999.1,0.8979,SAFE,0,0.0
2023-07-28T08:00:00Z,BUOY-VZG-01,17.72,83.4,2.43,9.0,28.5,11.08,997.3,0.995,SAFE,0,0.0
2023-07-28T09:00:00Z,BUOY-CHN-01,13.1,80.35,2.47,9.3,28.2,7.71,1000.1,1.0366,SAFE,0,0.0
2023-07-28T10:00:00Z,BUOY-MUM-01,19.4,72.2,2.32,9.7,28.2,11.9,996.4,1.0478,SAFE,0,0.0
2023-07-28T11:00:00Z,BUOY-GOA-01,15.3,73.8,2.63,9.3,28.4,8.56,998.6,1.0696,SAFE,0,0.0
2023-07-28T12:00:00Z,BUOY-KOC-01,9.97,76.25,2.55,8.3,28.2,12.01,1004.8,0.94,SAFE,0,0.0
2023-07-28T13:00:00Z,BUOY-PUR-01,19.8,85.9,2.32,9.3,28.0,6.93,1001.2,1.0046,SAFE,0,0.0
2023-07-28T14:00:00Z,BUOY-DIG-01,21.65,87.55,1.8,8.3,29.3,7.84,1002.3,0.7897,SAFE,0,0.0
2023-07-28T15:00:00Z,BUOY-GUJ-01,21.6,69.6,2.5,8.6,28.4,6.83,1002.8,0.9643,SAFE,0,0.0
2023-07-28T16:00:00Z,BUOY-TUT-01,8.8,78.2,2.03,8.9,28.8,8.89,992.0,0.8993,SAFE,0,0.0
2023-07-28T17:00:00Z,BUOY-DVK-01,20.4,72.8,2.23,8.3,28.6,8.44,998.2,0.879,SAFE,0,0.0
2023-07-28T18:00:00Z,BUOY-VZG-01,17.72,83.4,2.39,8.9,28.4,10.73,994.5,0.9758,SAFE,0,0.0
2023-07-28T19:00:00Z,BUOY-CHN-01,13.1,80.35,2.65,9.1,28.1,7.97,998.9,1.0506,SAFE,0,0.0
2023-07-28T20:00:00Z,BUOY-MUM-01,19.4,72.2,2.49,9.6,28.1,12.32,999.3,1.0743,SAFE,0,0.0
2023-07-28T21:00:00Z,BUOY-GOA-01,15.3,73.8,2.65,9.5,28.0,8.08,996.7,1.0968,SAFE,0,0.0
2023-07-28T22:00:00Z,BUOY-KOC-01,9.97,76.25,2.31,8.5,28.7,12.06,1005.4,0.9162,SAFE,0,0.0
2023-07-28T23:00:00Z,BUOY-PUR-01,19.8,85.9,2.35,9.5,28.0,7.09,1001.9,1.0328,SAFE,0,0.0
2023-07-29T00:00:00Z,BUOY-DIG-01,21.65,87.55,2.06,8.2,29.5,8.12,999.6,0.8347,SAFE,0,0.0
2023-07-29T01:00:00Z,BUOY-GUJ-01,21.6,69.6,2.75,8.9,28.7,7.24,1005.2,1.0467,SAFE,0,0.0
2023-07-29T02:00:00Z,BUOY-TUT-01,8.8,78.2,2.11,8.6,29.1,7.12,992.8,0.8859,SAFE,0,0.0
2023-07-29T03:00:00Z,BUOY-DVK-01,20.4,72.8,1.99,8.5,28.8,8.66,1001.1,0.8504,SAFE,0,0.0
2023-07-29T04:00:00Z,BUOY-VZG-01,17.72,83.4,2.34,8.9,28.6,9.9,995.4,0.9655,SAFE,0,0.0
2023-07-29T05:00:00Z,BUOY-CHN-01,13.1,80.35,2.46,9.1,28.2,8.22,999.6,1.0122,SAFE,0,0.0
2023-07-29T06:00:00Z,BUOY-MUM-01,19.4,72.2,2.28,9.6,28.3,11.19,1002.7,1.028,SAFE,0,0.0
2023-07-29T07:00:00Z,BUOY-GOA-01,15.3,73.8,2.68,9.6,28.1,6.9,998.5,1.1146,SAFE,0,0.0
2023-07-29T08:00:00Z,BUOY-KOC-01,9.97,76.25,2.18,8.7,28.7,11.84,1006.8,0.911,SAFE,0,0.0
2023-07-29T09:00:00Z,BUOY-PUR-01,19.8,85.9,1.88,9.4,28.0,7.94,1003.2,0.914,SAFE,0,0.0
2023-07-29T10:00:00Z,BUOY-DIG-01,21.65,87.55,2.07,8.4,29.3,9.05,998.6,0.8571,SAFE,0,0.0
2023-07-29T11:00:00Z,BUOY-GUJ-01,21.6,69.6,2.48,9.2,28.4,8.12,1000.4,1.0275,SAFE,0,0.0
2023-07-29T12:00:00Z,BUOY-TUT-01,8.8,78.2,1.86,8.8,28.5,7.88,996.5,0.8511,SAFE,0,0.0
2023-07-29T13:00:00Z,BUOY-DVK-01,20.4,72.8,1.87,8.4,28.6,8.6,999.1,0.8146,SAFE,0,0.0
2023-07-29T14:00:00Z,BUOY-VZG-01,17.72,83.4,2.17,9.0,28.6,10.24,995.9,0.9402,SAFE,0,0.0
2023-07-29T15:00:00Z,BUOY-CHN-01,13.1,80.35,2.38,9.1,27.9,7.46,997.2,0.9956,SAFE,0,0.0
2023-07-29T16:00:00Z,BUOY-MUM-01,19.4,72.2,2.3,9.7,28.2,10.82,1004.7,1.0433,SAFE,0,0.0
2023-07-29T17:00:00Z,BUOY-GOA-01,15.3,73.8,2.66,9.6,27.8,8.24,999.5,1.1104,SAFE,0,0.0
2023-07-29T18:00:00Z,BUOY-KOC-01,9.97,76.25,2.24,8.5,28.3,10.45,1004.1,0.9022,SAFE,0,0.0
2023-07-29T19:00:00Z,BUOY-PUR-01,19.8,85.9,1.84,9.5,27.9,7.92,1000.5,0.9139,SAFE,0,0.0
2023-07-29T20:00:00Z,BUOY-DIG-01,21.65,87.55,1.91,8.4,29.0,8.14,998.7,0.8233,SAFE,0,0.0
2023-07-29T21:00:00Z,BUOY-GUJ-01,21.6,69.6,2.52,9.7,28.4,7.56,1002.7,1.092,SAFE,0,0.0
2023-07-29T22:00:00Z,BUOY-TUT-01,8.8,78.2,1.8,8.3,28.5,7.97,996.6,0.7897,SAFE,0,0.0
2023-07-29T23:00:00Z,BUOY-DVK-01,20.4,72.8,2.12,8.6,28.7,7.28,999.5,0.888,SAFE,0,0.0
2023-07-30T00:00:00Z,BUOY-VZG-01,17.72,83.4,2.39,9.5,28.8,9.52,1002.9,1.0416,SAFE,0,0.0
2023-07-30T01:00:00Z,BUOY-CHN-01,13.1,80.35,2.08,8.8,28.1,7.35,999.3,0.9001,SAFE,0,0.0
2023-07-30T02:00:00Z,BUOY-MUM-01,19.4,72.2,2.21,9.9,28.6,10.38,1004.2,1.0437,SAFE,0,0.0
2023-07-30T03:00:00Z,BUOY-GOA-01,15.3,73.8,2.61,9.6,28.0,8.43,1000.9,1.0999,SAFE,0,0.0
2023-07-30T04:00:00Z,BUOY-KOC-01,9.97,76.25,2.18,8.1,28.2,10.53,1005.5,0.8482,SAFE,0,0.0
2023-07-30T05:00:00Z,BUOY-PUR-01,19.8,85.9,1.8,9.9,27.6,7.2,1001.4,0.942,SAFE,0,0.0
2023-07-30T06:00:00Z,BUOY-DIG-01,21.65,87.55,1.85,8.7,28.8,8.75,1000.5,0.8392,SAFE,0,0.0
2023-07-30T07:00:00Z,BUOY-GUJ-01,21.6,69.6,2.28,9.3,28.1,7.37,1002.5,0.9959,SAFE,0,0.0
2023-07-30T08:00:00Z,BUOY-TUT-01,8.8,78.2,1.82,8.4,28.3,6.79,1000.4,0.8037,SAFE,0,0.0
2023-07-30T09:00:00Z,BUOY-DVK-01,20.4,72.8,2.22,8.6,28.6,6.64,999.0,0.9087,SAFE,0,0.0
2023-07-30T10:00:00Z,BUOY-VZG-01,17.72,83.4,2.43,9.0,28.9,8.14,999.0,0.995,SAFE,0,0.0
2023-07-30T11:00:00Z,BUOY-CHN-01,13.1,80.35,2.03,8.5,27.9,8.34,999.5,0.8589,SAFE,0,0.0
2023-07-30T12:00:00Z,BUOY-MUM-01,19.4,72.2,2.21,9.7,28.5,10.23,1004.9,1.0227,SAFE,0,0.0
2023-07-30T13:00:00Z,BUOY-GOA-01,15.3,73.8,2.57,9.7,28.1,7.34,1001.7,1.1028,SAFE,0,0.0
2023-07-30T14:00:00Z,BUOY-KOC-01,9.97,76.25,2.1,8.0,28.1,9.68,1005.9,0.8222,SAFE,0,0.0
2023-07-30T15:00:00Z,BUOY-PUR-01,19.8,85.9,1.69,9.4,27.4,7.45,1002.5,0.8666,SAFE,0,0.0
2023-07-30T16:00:00Z,BUOY-DIG-01,21.65,87.55,2.02,8.8,28.4,7.9,1000.7,0.887,SAFE,0,0.0
2023-07-30T17:00:00Z,BUOY-GUJ-01,21.6,69.6,2.45,9.2,28.0,7.56,1002.4,1.0213,SAFE,0,0.0
2023-07-30T18:00:00Z,BUOY-TUT-01,8.8,78.2,1.62,8.5,27.9,6.23,994.5,0.7673,SAFE,0,0.0
2023-07-30T19:00:00Z,BUOY-DVK-01,20.4,72.8,2.25,8.7,28.4,8.53,997.8,0.9255,SAFE,0,0.0
2023-07-30T20:00:00Z,BUOY-VZG-01,17.72,83.4,2.64,8.4,28.8,8.38,999.2,0.9679,SAFE,0,0.0
2023-07-30T21:00:00Z,BUOY-CHN-01,13.1,80.35,1.93,8.9,28.3,8.06,1003.5,0.8769,SAFE,0,0.0
2023-07-30T22:00:00Z,BUOY-MUM-01,19.4,72.2,2.66,9.9,28.8,9.68,1003.9,1.1451,SAFE,0,0.0
2023-07-30T23:00:00Z,BUOY-GOA-01,15.3,73.8,2.57,9.5,28.4,7.86,998.8,1.0801,SAFE,0,0.0
2023-07-31T00:00:00Z,BUOY-KOC-01,9.97,76.25,2.02,7.9,28.6,9.71,1006.9,0.7963,SAFE,0,0.0
2023-07-31T01:00:00Z,BUOY-PUR-01,19.8,85.9,1.92,9.4,27.8,6.74,997.4,0.9237,SAFE,0,0.0
2023-07-31T02:00:00Z,BUOY-DIG-01,21.65,87.55,1.97,8.9,28.8,6.71,997.1,0.8859,SAFE,0,0.0
2023-07-31T03:00:00Z,BUOY-GUJ-01,21.6,69.6,2.7,9.3,28.1,6.34,1009.3,1.0837,SAFE,0,0.0
2023-07-31T04:00:00Z,BUOY-TUT-01,8.8,78.2,1.82,8.4,28.4,6.71,998.6,0.8037,SAFE,0,0.0
2023-07-31T05:00:00Z,BUOY-DVK-01,20.4,72.8,2.3,8.9,28.3,8.2,1001.0,0.9572,SAFE,0,0.0
2023-07-31T06:00:00Z,BUOY-VZG-01,17.72,83.4,2.7,8.8,29.1,9.28,996.7,1.0255,SAFE,0,0.0
2023-07-31T07:00:00Z,BUOY-CHN-01,13.1,80.35,2.22,8.6,28.3,7.79,1004.3,0.9087,SAFE,0,0.0
2023-07-31T08:00:00Z,BUOY-MUM-01,19.4,72.2,2.4,9.7,28.7,8.95,1002.4,1.0657,SAFE,0,0.0
2023-07-31T09:00:00Z,BUOY-GOA-01,15.3,73.8,2.3,9.2,28.5,8.35,996.6,0.9895,SAFE,0,0.0
2023-07-31T10:00:00Z,BUOY-KOC-01,9.97,76.25,2.08,7.9,28.6,9.36,1007.8,0.808,SAFE,0,0.0
2023-07-31T11:00:00Z,BUOY-PUR-01,19.8,85.9,1.97,8.9,27.4,8.27,997.9,0.8859,SAFE,0,0.0
2023-07-31T12:00:00Z,BUOY-DIG-01,21.65,87.55,1.99,9.3,28.7,6.54,994.6,0.9304,SAFE,0,0.0
2023-07-31T13:00:00Z,BUOY-GUJ-01,21.6,69.6,2.79,9.0,27.7,5.76,1007.3,1.0661,SAFE,0,0.0
2023-07-31T14:00:00Z,BUOY-TUT-01,8.8,78.2,1.86,8.3,28.3,7.57,998.6,0.8028,SAFE,0,0.0
2023-07-31T15:00:00Z,BUOY-DVK-01,20.4,72.8,2.23,9.1,28.0,8.8,1000.3,0.9637,SAFE,0,0.0
2023-07-31T16:00:00Z,BUOY-VZG-01,17.72,83.4,2.51,8.9,28.6,10.49,1001.7,1.0,SAFE,0,0.0
2023-07-31T17:00:00Z,BUOY-CHN-01,13.1,80.35,2.18,8.5,28.3,7.56,1004.6,0.89,SAFE,0,0.0
2023-07-31T18:00:00Z,BUOY-MUM-01,19.4,72.2,2.26,9.5,28.5,9.28,1008.4,1.0128,SAFE,0,0.0
2023-07-31T19:00:00Z,BUOY-GOA-01,15.3,73.8,2.42,9.2,28.7,9.09,995.3,1.015,SAFE,0,0.0
2023-07-31T20:00:00Z,BUOY-KOC-01,9.97,76.25,2.2,8.2,28.2,8.52,1009.2,0.8626,SAFE,0,0.0
2023-07-31T21:00:00Z,BUOY-PUR-01,19.8,85.9,1.84,9.2,27.2,8.97,997.3,0.885,SAFE,0,0.0
2023-07-31T22:00:00Z,BUOY-DIG-01,21.65,87.55,2.2,8.7,29.1,7.35,994.5,0.9152,SAFE,0,0.0
2023-07-31T23:00:00Z,BUOY-GUJ-01,21.6,69.6,2.59,9.0,28.3,4.57,1003.2,1.0272,SAFE,0,0.0
2023-08-01T00:00:00Z,BUOY-TUT-01,8.8,78.2,1.94,8.2,28.5,8.63,994.8,0.81,SAFE,0,0.0
2023-08-01T01:00:00Z,BUOY-DVK-01,20.4,72.8,2.22,9.0,28.1,8.4,1001.5,0.951,SAFE,0,0.0
2023-08-01T02:00:00Z,BUOY-VZG-01,17.72,83.4,2.56,8.7,28.7,9.75,1001.8,0.9872,SAFE,0,0.0
2023-08-01T03:00:00Z,BUOY-CHN-01,13.1,80.35,2.17,8.8,28.6,6.57,1006.7,0.9193,SAFE,0,0.0
2023-08-01T04:00:00Z,BUOY-MUM-01,19.4,72.2,2.43,9.5,28.9,9.57,1003.0,1.0502,SAFE,0,0.0
2023-08-01T05:00:00Z,BUOY-GOA-01,15.3,73.8,2.22,9.6,28.7,9.03,996.1,1.0144,SAFE,0,0.0
2023-08-01T06:00:00Z,BUOY-KOC-01,9.97,76.25,2.01,8.7,28.3,8.55,1009.4,0.8747,SAFE,0,0.0
2023-08-01T07:00:00Z,BUOY-PUR-01,19.8,85.9,2.21,9.4,27.3,8.15,996.5,0.991,SAFE,0,0.0
2023-08-01T08:00:00Z,BUOY-DIG-01,21.65,87.55,2.15,9.1,28.7,8.19,999.0,0.9463,SAFE,0,0.0
2023-08-01T09:00:00Z,BUOY-GUJ-01,21.6,69.6,2.48,9.0,28.1,5.5,1009.1,1.0052,SAFE,0,0.0
2023-08-01T10:00:00Z,BUOY-TUT-01,8.8,78.2,1.95,8.4,28.4,8.41,994.4,0.8319,SAFE,0,0.0
2023-08-01T11:00:00Z,BUOY-DVK-01,20.4,72.8,2.39,8.2,27.9,8.55,999.8,0.899,SAFE,0,0.0
2023-08-01T12:00:00Z,BUOY-VZG-01,17.72,83.4,2.65,8.6,28.4,11.16,1006.5,0.9929,SAFE,0,0.0
2023-08-01T13:00:00Z,BUOY-CHN-01,13.1,80.35,2.28,8.4,28.3,7.07,1003.0,0.8995,SAFE,0,0.0
2023-08-01T14:00:00Z,BUOY-MUM-01,19.4,72.2,2.08,9.2,29.0,8.85,1000.4,0.941,SAFE,0,0.0
2023-08-01T15:00:00Z,BUOY-GOA-01,15.3,73.8,2.17,10.2,28.3,8.83,992.4,1.0656,SAFE,0,0.0
2023-08-01T16:00:00Z,BUOY-KOC-01,9.97,76.25,1.93,8.4,28.1,7.43,1007.2,0.8276,SAFE,0,0.0
2023-08-01T17:00:00Z,BUOY-PUR-01,19.8,85.9,2.27,9.1,27.3,7.16,997.3,0.9723,SAFE,0,0.0
2023-08-01T18:00:00Z,BUOY-DIG-01,21.65,87.55,2.25,9.1,28.8,9.28,1005.6,0.968,SAFE,0,0.0
2023-08-01T19:00:00Z,BUOY-GUJ-01,21.6,69.6,2.48,8.8,28.0,5.94,1009.2,0.9828,SAFE,0,0.0
2023-08-01T20:00:00Z,BUOY-TUT-01,8.8,78.2,2.19,8.8,28.4,9.09,996.3,0.9236,SAFE,0,0.0
2023-08-01T21:00:00Z,BUOY-DVK-01,20.4,72.8,2.2,8.1,27.9,7.81,1003.8,0.852,SAFE,0,0.0
2023-08-01T22:00:00Z,BUOY-VZG-01,17.72,83.4,2.55,9.0,28.7,11.16,1006.6,1.0192,SAFE,0,0.0
2023-08-01T23:00:00Z,BUOY-CHN-01,13.1,80.35,2.46,8.5,28.7,7.77,1004.4,0.9455,SAFE,0,0.0
2023-08-02T00:00:00Z,BUOY-MUM-01,19.4,72.2,1.88,9.4,29.0,9.26,1004.8,0.914,SAFE,0,0.0
2023-08-02T01:00:00Z,BUOY-GOA-01,15.3,73.8,1.97,10.2,28.2,8.73,993.2,1.0153,SAFE,0,0.0
2023-08-02T02:00:00Z,BUOY-KOC-01,9.97,76.25,1.95,9.1,28.5,7.29,1006.7,0.9012,SAFE,0,0.0
2023-08-02T03:00:00Z,BUOY-PUR-01,19.8,85.9,2.12,8.9,27.6,7.5,997.8,0.919,SAFE,0,0.0
2023-08-02T04:00:00Z,BUOY-DIG-01,21.65,87.55,1.98,9.0,28.9,8.88,1006.9,0.8981,SAFE,0,0.0
2023-08-02T05:00:00Z,BUOY-GUJ-01,21.6,69.6,2.62,8.7,28.3,7.12,1004.2,0.9987,SAFE,0,0.0
2023-08-02T06:00:00Z,BUOY-TUT-01,8.8,78.2,2.38,8.9,28.7,8.16,993.9,0.9737,SAFE,0,0.0
2023-08-02T07:00:00Z,BUOY-DVK-01,20.4,72.8,2.07,8.4,28.0,7.92,1002.3,0.8571,SAFE,0,0.0
2023-08-02T08:00:00Z,BUOY-VZG-01,17.72,83.4,2.32,9.1,28.6,10.75,1004.8,0.983,SAFE,0,0.0
2023-08-02T09:00:00Z,BUOY-CHN-01,13.1,80.35,2.19,8.2,28.3,7.32,1005.6,0.8606,SAFE,0,0.0
2023-08-02T10:00:00Z,BUOY-MUM-01,19.4,72.2,1.95,9.1,28.8,9.57,1007.7,0.9012,SAFE,0,0.0
2023-08-02T11:00:00Z,BUOY-GOA-01,15.3,73.8,1.83,9.8,28.2,9.01,991.5,0.9402,SAFE,0,0.0
2023-08-02T12:00:00Z,BUOY-KOC-01,9.97,76.25,1.96,9.0,28.1,6.99,1004.7,0.8936,SAFE,0,0.0
2023-08-02T13:00:00Z,BUOY-PUR-01,19.8,85.9,2.25,9.3,27.2,6.72,1003.3,0.9893,SAFE,0,0.0
2023-08-02T14:00:00Z,BUOY-DIG-01,21.65,87.55,2.04,8.8,28.9,9.22,1004.5,0.8914,SAFE,0,0.0
2023-08-02T15:00:00Z,BUOY-GUJ-01,21.6,69.6,2.43,9.1,28.1,6.99,1004.6,1.006,SAFE,0,0.0
2023-08-02T16:00:00Z,BUOY-TUT-01,8.8,78.2,2.26,8.8,28.2,6.6,999.5,0.9382,SAFE,0,0.0
2023-08-02T17:00:00Z,BUOY-DVK-01,20.4,72.8,2.04,8.6,28.2,8.09,1004.0,0.8711,SAFE,0,0.0
2023-08-02T18:00:00Z,BUOY-VZG-01,17.72,83.4,2.14,9.3,28.5,11.05,1005.7,0.9648,SAFE,0,0.0
